   2.82743331E-02  -1.67985213      -26.7927513      -7.72206921E-09  -1.67985237    
   2.89026517E-02  -1.67876852      -26.7759399       2.01107442E-09  -1.67876887    
   2.95309704E-02  -1.67767489      -26.7587776      -2.14410733E-07  -1.67767513    
   3.01592890E-02  -1.67657185      -26.7412739       2.86001778E-09  -1.67657197    
   3.07876077E-02  -1.67545855      -26.7234173      -1.26665780E-08  -1.67545867    
   3.14159244E-02  -1.67433512      -26.7052135      -1.56135493E-09  -1.67433548    
   3.20442431E-02  -1.67320240      -26.6866627      -1.21168195E-08  -1.67320228    
   3.26725617E-02  -1.67205954      -26.6677666      -2.01071093E-09  -1.67205930    
   3.33008803E-02  -1.67090678      -26.6485271      -2.03978736E-08  -1.67090678    
   3.39291990E-02  -1.66974390      -26.6289387       1.99810701E-09  -1.66974401    
   3.45575176E-02  -1.66857159      -26.6090069      -7.83556420E-09  -1.66857159    
   3.51858363E-02  -1.66738904      -26.5887318      -1.42645800E-11  -1.66738927    
   3.58141549E-02  -1.66619706      -26.5681095      -8.04067390E-09  -1.66619694    
   3.64424735E-02  -1.66499496      -26.5471420       3.15754867E-09  -1.66499496    
   3.70707922E-02  -1.66378295      -26.5258369      -7.25263360E-09  -1.66378307    
   3.76991108E-02  -1.66256142      -26.5041866       4.25227520E-10  -1.66256142    
   3.83274294E-02  -1.66133010      -26.4821987      -6.66302080E-09  -1.66133010    
   3.89557481E-02  -1.66008890      -26.4598579       5.45159695E-10  -1.66008866    
   3.95840667E-02  -1.65883803      -26.4371853      -7.31337924E-09  -1.65883768    
   4.02123854E-02  -1.65757716      -26.4141750       1.35939704E-09  -1.65757692    
   4.08407040E-02  -1.65630639      -26.3908176      -4.73607331E-09  -1.65630603    
   4.14690226E-02  -1.65502608      -26.3671284      -5.41631517E-10  -1.65502584    
   4.20973413E-02  -1.65373611      -26.3430977      -4.18853574E-09  -1.65373564    
   4.27256599E-02  -1.65243602      -26.3187313      -1.93010918E-09  -1.65243578    
   4.33539785E-02  -1.65112638      -26.2940254      -4.08308143E-09  -1.65112627    
   4.39822972E-02  -1.64980710      -26.2689819       1.06447950E-09  -1.64980674    
   4.46106158E-02  -1.64847803      -26.2436085      -3.69369491E-09  -1.64847779    
   4.52389345E-02  -1.64713931      -26.2178974       2.60913430E-10  -1.64713919    
   4.58672531E-02  -1.64579082      -26.1918468      -3.54446361E-09  -1.64579034    
   4.64955717E-02  -1.64443266      -26.1654682      -3.86454174E-10  -1.64443243    
   4.71238904E-02  -1.64306474      -26.1387577      -3.28218652E-09  -1.64306462    
   4.77522090E-02  -1.64168692      -26.1117096       1.66214056E-10  -1.64168704    
   4.83805276E-02  -1.64030015      -26.0843353      -3.12868043E-09  -1.64029992    
   4.90088463E-02  -1.63890338      -26.0566292      -1.18882057E-10  -1.63890314    
   4.96371649E-02  -1.63749707      -26.0285854      -3.28813221E-09  -1.63749647    
   5.02654836E-02  -1.63608062      -26.0002193       2.48709525E-10  -1.63608050    
   5.08937985E-02  -1.63465524      -25.9715271      -2.63616284E-09  -1.63465488    
   5.15221171E-02  -1.63321972      -25.9424973      -1.37464526E-10  -1.63321936    
   5.21504357E-02  -1.63177466      -25.9131451      -2.37843389E-09  -1.63177431    
   5.27787544E-02  -1.63032031      -25.8834705       1.98697504E-12  -1.63031983    
   5.34070730E-02  -1.62885630      -25.8534679      -2.77785772E-09  -1.62885594    
   5.40353917E-02  -1.62738252      -25.8231411       5.90154758E-10  -1.62738240    
   5.46637103E-02  -1.62589920      -25.7924881      -1.71311398E-09  -1.62589908    
   5.52920289E-02  -1.62440658      -25.7615108      -1.99647437E-10  -1.62440634    
   5.59203476E-02  -1.62290418      -25.7302113      -2.11708073E-09  -1.62290418    
   5.65486662E-02  -1.62139249      -25.6985912       3.62504943E-10  -1.62139225    
   5.71769848E-02  -1.61987114      -25.6666546      -1.77114046E-09  -1.61987114    
   5.78053035E-02  -1.61834037      -25.6343861      -8.27678759E-11  -1.61834013    
   5.84336221E-02  -1.61679983      -25.6018085      -1.36706335E-09  -1.61679983    
   5.90619408E-02  -1.61525047      -25.5689106       1.58326144E-10  -1.61525023    
   5.96902594E-02  -1.61369133      -25.5356960      -3.73337006E-09  -1.61369109    
   6.03185780E-02  -1.61212265      -25.5021610       2.62401573E-10  -1.61212242    
   6.09468967E-02  -1.61054456      -25.4683113      -3.35597838E-09  -1.61054432    
   6.15752153E-02  -1.60895705      -25.4341469       3.39861639E-10  -1.60895681    
   6.22035339E-02  -1.60736024      -25.3996677      -3.01441583E-09  -1.60735989    
   6.28318489E-02  -1.60575402      -25.3648777      -2.77836198E-10  -1.60575378    
   6.34601712E-02  -1.60413814      -25.3297749      -2.72130807E-09  -1.60413814    
   6.40884861E-02  -1.60251331      -25.2943630      -1.72363526E-10  -1.60251307    
   6.47168085E-02  -1.60087872      -25.2586365      -2.66847078E-09  -1.60087872    
   6.53451234E-02  -1.59923518      -25.2226009       1.42221401E-10  -1.59923506    
   6.59734458E-02  -1.59758210      -25.1862602      -2.29996844E-09  -1.59758198    
   6.66017607E-02  -1.59591973      -25.1496029      -3.79038440E-10  -1.59591937    
   6.72300830E-02  -1.59424794      -25.1126461      -2.38928721E-09  -1.59424782    
   6.78583980E-02  -1.59256732      -25.0753822       3.96847624E-11  -1.59256697    
   6.84867203E-02  -1.59087706      -25.0378170      -2.11517270E-09  -1.59087670    
   6.91150352E-02  -1.58917761      -24.9999447       3.31909583E-10  -1.58917713    
   6.97433576E-02  -1.58746874      -24.9617710      -1.98392125E-09  -1.58746862    
   7.03716725E-02  -1.58575070      -24.9232922      -2.17842619E-10  -1.58575070    
   7.09999949E-02  -1.58402383      -24.8845100      -1.96365724E-09  -1.58402336    
   7.16283098E-02  -1.58228743      -24.8454380      -4.22408393E-11  -1.58228731    
   7.22566321E-02  -1.58054185      -24.8060608      -1.91204763E-09  -1.58054173    
   7.28849471E-02  -1.57878721      -24.7663860       1.87038551E-10  -1.57878685    
   7.35132694E-02  -1.57702327      -24.7264156      -1.74429016E-09  -1.57702315    
   7.41415843E-02  -1.57525027      -24.6861439       2.03492723E-10  -1.57524991    
   7.47699067E-02  -1.57346809      -24.6455803      -1.85061844E-09  -1.57346797    
   7.53982216E-02  -1.57167697      -24.6047287       1.59634583E-10  -1.57167685    
   7.60265440E-02  -1.56987655      -24.5635757      -1.56663327E-09  -1.56987619    
   7.66548589E-02  -1.56806731      -24.5221329      -2.26356114E-10  -1.56806695    
   7.72831813E-02  -1.56624866      -24.4804058      -1.58615454E-09  -1.56624854    
   7.79114962E-02  -1.56442130      -24.4383831       6.95312696E-11  -1.56442106    
   7.85398185E-02  -1.56258488      -24.3960762      -1.55650470E-09  -1.56258452    
   7.91681334E-02  -1.56073916      -24.3534794      -5.25041781E-11  -1.56073904    
   7.97964558E-02  -1.55888462      -24.3105946      -1.54917301E-09  -1.55888438    
   8.04247707E-02  -1.55702114      -24.2674255       1.14859587E-10  -1.55702102    
   8.10530856E-02  -1.55514860      -24.2239742      -1.31235789E-09  -1.55514836    
   8.16814080E-02  -1.55326712      -24.1802349       1.02149185E-10  -1.55326676    
   8.23097229E-02  -1.55137694      -24.1362228      -1.26338784E-09  -1.55137658    
   8.29380453E-02  -1.54947758      -24.0919209       8.70609765E-11  -1.54947734    
   8.35663602E-02  -1.54756927      -24.0473423      -1.11167531E-09  -1.54756904    
   8.41946825E-02  -1.54565215      -24.0024853       5.04649933E-11  -1.54565203    
   8.48229975E-02  -1.54372609      -23.9573498      -1.12080878E-09  -1.54372597    
   8.54513198E-02  -1.54179156      -23.9119377      -1.25945615E-10  -1.54179120    
   8.60796347E-02  -1.53984797      -23.8662510      -1.07370013E-09  -1.53984749    
   8.67079571E-02  -1.53789556      -23.8202934       7.06296410E-11  -1.53789508    
   8.73362720E-02  -1.53593433      -23.7740612      -1.04429343E-09  -1.53593397    
   8.79645944E-02  -1.53396416      -23.7275581       1.12697893E-10  -1.53396404    
   8.85929093E-02  -1.53198540      -23.6807842      -1.04667564E-09  -1.53198516    
   8.92212316E-02  -1.52999806      -23.6337357       1.32961531E-10  -1.52999747    
   8.98495466E-02  -1.52800155      -23.5864296      -9.39674671E-10  -1.52800143    
   9.04778689E-02  -1.52599680      -23.5388508      -7.12861280E-12  -1.52599657    
   9.11061838E-02  -1.52398324      -23.4910049      -8.91134000E-10  -1.52398276    
   9.17345062E-02  -1.52196097      -23.4428921      -3.48263050E-11  -1.52196038    
   9.23628211E-02  -1.51992977      -23.3945198      -8.84645746E-10  -1.51992953    
   9.29911435E-02  -1.51789045      -23.3458881       2.09683573E-11  -1.51788998    
   9.36194584E-02  -1.51584220      -23.2969933      -7.93180133E-10  -1.51584172    
   9.42477807E-02  -1.51378536      -23.2478352      -1.06545037E-10  -1.51378500    
   9.48760957E-02  -1.51171994      -23.1984196      -8.44993353E-10  -1.51171947    
   9.55044180E-02  -1.50964606      -23.1487465      -6.96386004E-11  -1.50964546    
   9.61327329E-02  -1.50756347      -23.0988216      -7.69087016E-10  -1.50756299    
   9.67610553E-02  -1.50547230      -23.0486412       3.29221685E-11  -1.50547194    
   9.73893702E-02  -1.50337303      -22.9982071      -6.49782950E-10  -1.50337243    
   9.80176926E-02  -1.50126493      -22.9475212      -6.48845491E-11  -1.50126445    
   9.86460075E-02  -1.49914813      -22.8965816      -7.01699698E-10  -1.49914801    
   9.92743298E-02  -1.49702370      -22.8453922      -1.48717663E-10  -1.49702299    
   9.99026448E-02  -1.49489021      -22.7939568      -7.17588156E-10  -1.49488950    
  0.100530967      -1.49274850      -22.7422752      -9.11443906E-11  -1.49274778    
  0.101159282      -1.49059820      -22.6903458       2.19787544E-09  -1.49059784    
  0.101787597      -1.48843980      -22.6381721       9.31601796E-10  -1.48843932    
  0.102415919      -1.48627281      -22.5857525      -6.56772692E-10  -1.48627245    
  0.103044234      -1.48409760      -22.5330963       7.05113190E-11  -1.48409712    
  0.103672557      -1.48191416      -22.4801960      -6.48073317E-10  -1.48191345    
  0.104300871      -1.47972238      -22.4270554      -2.23495403E-10  -1.47972167    
  0.104929194      -1.47752237      -22.3736801      -6.03175399E-10  -1.47752178    
  0.105557509      -1.47531390      -22.3200665      -1.84562046E-10  -1.47531319    
  0.106185831      -1.47309744      -22.2662144      -4.16942703E-10  -1.47309673    
  0.106814146      -1.47087264      -22.2121315      -9.72074157E-11  -1.47087193    
  0.107442468      -1.46863949      -22.1578197      -5.72051295E-10  -1.46863914    
  0.108070783      -1.46639848      -22.1032715       9.65340446E-11  -1.46639788    
  0.108699106      -1.46414900      -22.0484924      -5.40031631E-10  -1.46414864    
  0.109327421      -1.46189177      -21.9934902      -4.77502655E-11  -1.46189129    
  0.109955743      -1.45962632      -21.9382515      -4.60129795E-10  -1.45962572    
  0.110584058      -1.45735276      -21.8827972       2.34709474E-11  -1.45735216    
  0.111212380      -1.45507109      -21.8271122      -3.85778132E-10  -1.45507061    
  0.111840695      -1.45278132      -21.7712078       4.57020428E-11  -1.45278096    
  0.112469018      -1.45048368      -21.7150764      -4.83882989E-10  -1.45048308    
  0.113097332      -1.44817817      -21.6587257       1.01653221E-10  -1.44817746    
  0.113725655      -1.44586420      -21.6021595      -3.67547381E-10  -1.44586384    
  0.114353970      -1.44354284      -21.5453720       1.06519585E-10  -1.44354212    
  0.114982292      -1.44121313      -21.4883671      -5.19681242E-10  -1.44121253    
  0.115610607      -1.43887591      -21.4311523       5.29129240E-11  -1.43887508    
  0.116238929      -1.43653023      -21.3737183      -1.94285713E-10  -1.43652952    
  0.116867244      -1.43417692      -21.3160744       2.99382498E-11  -1.43417633    
  0.117495567      -1.43181598      -21.2582207      -1.84657312E-09  -1.43181527    
  0.118123882      -1.42944705      -21.2001610      -6.97948421E-10  -1.42944646    
  0.118752204      -1.42707014      -21.1418858      -4.70252837E-10  -1.42706966    
  0.119380519      -1.42468560      -21.0834084      -1.54579821E-11  -1.42468500    
  0.120008841      -1.42229342      -21.0247231      -8.63016547E-10  -1.42229259    
  0.120637156      -1.41989350      -20.9658356       1.06917149E-11  -1.41989279    
  0.121265471      -1.41748548      -20.9067478      -8.59419480E-10  -1.41748500    
  0.121893793      -1.41507041      -20.8474541      -2.84697856E-11  -1.41506958    
  0.122522108      -1.41264725      -20.7879677      -8.58988436E-10  -1.41264653    
  0.123150431      -1.41021645      -20.7282791       4.57843555E-11  -1.41021574    
  0.123778746      -1.40777814      -20.6683960      -7.90274735E-10  -1.40777743    
  0.124407068      -1.40533209      -20.6083107      -8.05565961E-11  -1.40533113    
  0.125035390      -1.40287852      -20.5480385      -7.85910892E-10  -1.40287781    
  0.125663698      -1.40041721      -20.4875717       9.97317368E-11  -1.40041661    
  0.126292020      -1.39794862      -20.4269161      -7.54268814E-10  -1.39794815    
  0.126920342      -1.39547253      -20.3660698      -3.25528042E-11  -1.39547181    
  0.127548665      -1.39298880      -20.3050308      -8.03506039E-10  -1.39298809    
  0.128176972      -1.39049780      -20.2438126       4.82499717E-12  -1.39049697    
  0.128805295      -1.38799930      -20.1824055      -4.16505608E-10  -1.38799846    
  0.129433617      -1.38549328      -20.1208153       2.52396798E-10  -1.38549244    
  0.130061939      -1.38297987      -20.0590420      -6.94811042E-10  -1.38297904    
  0.130690247      -1.38045907      -19.9970894       1.43078771E-10  -1.38045835    
  0.131318569      -1.37793136      -19.9349575      -6.67703892E-10  -1.37793028    
  0.131946892      -1.37539566      -19.8726444       1.63637076E-10  -1.37539470    
  0.132575214      -1.37285292      -19.8101578      -6.41283859E-10  -1.37285185    
  0.133203521      -1.37030303      -19.7474957       5.17999882E-14  -1.37030184    
  0.133831844      -1.36774588      -19.6846619      -5.59525426E-10  -1.36774468    
  0.134460166      -1.36518109      -19.6216564      -1.96050468E-11  -1.36518013    
  0.135088488      -1.36260951      -19.5584812      -6.26656560E-10  -1.36260855    
  0.135716796      -1.36003041      -19.4951363       2.57480894E-11  -1.36002970    
  0.136345118      -1.35744429      -19.4316196      -6.21678431E-10  -1.35744345    
  0.136973441      -1.35485125      -19.3679409      -4.74449646E-12  -1.35485041    
  0.137601763      -1.35225093      -19.3040962      -5.26153621E-10  -1.35224986    
  0.138230070      -1.34964359      -19.2400894       2.29588553E-11  -1.34964263    
  0.138858393      -1.34702909      -19.1759205      -4.91925944E-10  -1.34702814    
  0.139486715      -1.34440768      -19.1115932       3.27860863E-11  -1.34440672    
  0.140115038      -1.34177911      -19.0471039      -5.44465362E-10  -1.34177816    
  0.140743345      -1.33914363      -18.9824600       9.14293849E-11  -1.33914256    
  0.141371667      -1.33650112      -18.9176655      -4.81013007E-10  -1.33650041    
  0.141999990      -1.33385170      -18.8527088       2.98832660E-11  -1.33385098    
  0.142628297      -1.33119535      -18.7876034      -5.28539934E-10  -1.33119464    
  0.143256620      -1.32853246      -18.7223434       1.83956218E-11  -1.32853127    
  0.143884942      -1.32586229      -18.6569386      -5.22557275E-10  -1.32586122    
  0.144513264      -1.32318521      -18.5913792       4.41310426E-11  -1.32318413    
  0.145141572      -1.32050145      -18.5256824      -4.73896811E-10  -1.32050061    
  0.145769894      -1.31781089      -18.4598331      -2.93330707E-11  -1.31781006    
  0.146398216      -1.31511354      -18.3938446      -4.69368766E-10  -1.31511283    
  0.147026539      -1.31240964      -18.3277111      -6.72427955E-12  -1.31240857    
  0.147654846      -1.30969894      -18.2614403      -4.41349790E-10  -1.30969799    
  0.148283169      -1.30698133      -18.1950283       1.57547291E-11  -1.30698061    
  0.148911491      -1.30425727      -18.1284790      -4.16668422E-10  -1.30425632    
  0.149539813      -1.30152643      -18.0617962      -4.42948594E-11  -1.30152559    
  0.150168121      -1.29878914      -17.9949799      -4.50495891E-10  -1.29878843    
  0.150796443      -1.29604530      -17.9280243       8.70649108E-11  -1.29604423    
  0.151424766      -1.29329467      -17.8609409      -4.51476967E-10  -1.29329371    
  0.152053088      -1.29053771      -17.7937260       2.47189682E-11  -1.29053688    
  0.152681395      -1.28777409      -17.7263832      -4.55556454E-10  -1.28777313    
  0.153309718      -1.28500438      -17.6589165       4.16037031E-11  -1.28500307    
  0.153938040      -1.28222740      -17.5913200      -4.33929725E-10  -1.28222644    
  0.154566363      -1.27944446      -17.5236015       5.36006621E-11  -1.27944350    
  0.155194670      -1.27665520      -17.4557648      -3.89317800E-10  -1.27665424    
  0.155822992      -1.27385974      -17.3878021       3.97634287E-11  -1.27385843    
  0.156451315      -1.27105737      -17.3197193      -3.58320096E-10  -1.27105618    
  0.157079637      -1.26824880      -17.2515221       6.47655957E-11  -1.26824784    
  0.157707945      -1.26543403      -17.1832085      -4.09260931E-10  -1.26543307    
  0.158336267      -1.26261306      -17.1147785       1.50037656E-11  -1.26261199    
  0.158964589      -1.25978577      -17.0462360      -3.39820061E-10  -1.25978470    
  0.159592912      -1.25695205      -16.9775791       4.60861661E-11  -1.25695109    
  0.160221219      -1.25411212      -16.9088173      -4.36559122E-10  -1.25411129    
  0.160849541      -1.25126636      -16.8399467       2.03380403E-11  -1.25126541    
  0.161477864      -1.24841416      -16.7709656      -2.26338975E-10  -1.24841321    
  0.162106171      -1.24555612      -16.7018795      -3.84582505E-11  -1.24555492    
  0.162734494      -1.24269176      -16.6326923      -2.85551888E-10  -1.24269080    
  0.163362816      -1.23982143      -16.5633965      -3.08189550E-11  -1.23982036    
  0.163991138      -1.23694491      -16.4940033      -2.72825040E-10  -1.23694396    
  0.164619446      -1.23406255      -16.4245071       1.99259944E-12  -1.23406124    
  0.165247768      -1.23117411      -16.3549194      -2.45029969E-10  -1.23117292    
  0.165876091      -1.22827971      -16.2852345       4.43313442E-11  -1.22827852    
  0.166504413      -1.22537911      -16.2154503      -2.01137204E-10  -1.22537804    
  0.167132720      -1.22247303      -16.1455708      -1.89331155E-11  -1.22247171    
  0.167761043      -1.21956062      -16.0756035      -3.07787074E-10  -1.21955943    
  0.168389365      -1.21664262      -16.0055485      -1.62220966E-11  -1.21664155    
  0.169017687      -1.21371841      -15.9353991      -2.67245476E-10  -1.21371770    
  0.169645995      -1.21078873      -15.8651657       1.01874564E-10  -1.21078789    
  0.170274317      -1.20785332      -15.7948465      -2.32188629E-10  -1.20785236    
  0.170902640      -1.20491219      -15.7244377      -1.74903009E-11  -1.20491111    
  0.171530962      -1.20196497      -15.6539497      -3.51044527E-10  -1.20196402    
  0.172159269      -1.19901252      -15.5833807      -1.17668139E-10  -1.19901121    
  0.172787592      -1.19605410      -15.5127335      -2.44138987E-10  -1.19605315    
  0.173415914      -1.19309020      -15.4420023       3.18743816E-11  -1.19308889    
  0.174044237      -1.19012046      -15.3711996      -3.05178938E-10  -1.19011927    
  0.174672544      -1.18714535      -15.3003206      -9.63248925E-12  -1.18714404    
  0.175300866      -1.18416452      -15.2293673      -2.82922269E-10  -1.18416333    
  0.175929189      -1.18117809      -15.1583433       3.19784234E-11  -1.18117690    
  0.176557511      -1.17818606      -15.0872450      -3.32886163E-10  -1.17818499    
  0.177185819      -1.17518890      -15.0160818       1.33678221E-10  -1.17518783    
  0.177814141      -1.17218602      -14.9448433      -1.49062387E-10  -1.17218471    
  0.178442463      -1.16917777      -14.8735447      -4.32985243E-15  -1.16917646    
  0.179070786      -1.16616404      -14.8021774      -2.98410269E-10  -1.16616261    
  0.179699093      -1.16314483      -14.7307501      -8.23958471E-11  -1.16314363    
  0.180327415      -1.16012061      -14.6592607      -2.76944578E-10  -1.16011930    
  0.180955738      -1.15709090      -14.5877104      -6.37738256E-12  -1.15708947    
  0.181584045      -1.15405571      -14.5161028      -2.17482782E-10  -1.15405464    
  0.182212368      -1.15101552      -14.4444332      -1.29025207E-10  -1.15101409    
  0.182840690      -1.14796972      -14.3727131      -2.85465152E-10  -1.14796865    
  0.183469012      -1.14491904      -14.3009329      -8.92761212E-11  -1.14491761    
  0.184097320      -1.14186299      -14.2291050      -2.11045154E-10  -1.14186192    
  0.184725642      -1.13880193      -14.1572237      -2.48453202E-11  -1.13880062    
  0.185353965      -1.13573563      -14.0852928      -1.93874916E-10  -1.13573444    
  0.185982287      -1.13266444      -14.0133104      -3.95588805E-11  -1.13266289    
  0.186610594      -1.12958777      -13.9412851      -2.22091998E-10  -1.12958634    
  0.187238917      -1.12650609      -13.8692141       1.70727061E-11  -1.12650502    
  0.187867239      -1.12341952      -13.7970924      -2.51632132E-10  -1.12341821    
  0.188495561      -1.12032783      -13.7249365      -1.16022096E-11  -1.12032676    
  0.189123869      -1.11723113      -13.6527367      -1.70604933E-10  -1.11723018    
  0.189752191      -1.11412990      -13.5804968      -1.30700453E-12  -1.11412871    
  0.190380514      -1.11102319      -13.5082159      -2.30986508E-10  -1.11102211    
  0.191008836      -1.10791206      -13.4359007      -1.74333237E-12  -1.10791087    
  0.191637143      -1.10479593      -13.3635540      -2.15942680E-10  -1.10479474    
  0.192265466      -1.10167491      -13.2911673       1.63607999E-11  -1.10167360    
  0.192893788      -1.09854889      -13.2187490      -1.75214426E-10  -1.09854770    
  0.193522111      -1.09541857      -13.1463013      -1.42101576E-12  -1.09541702    
  0.194150418      -1.09228301      -13.0738258      -1.61564637E-10  -1.09228182    
  0.194778740      -1.08914280      -13.0013189       5.37159761E-11  -1.08914161    
  0.195407063      -1.08599818      -12.9287891      -1.99241082E-10  -1.08599675    
  0.196035385      -1.08284843      -12.8562307       8.43804020E-12  -1.08284724    
  0.196663693      -1.07969439      -12.7836485      -2.58654487E-10  -1.07969308    
  0.197292015      -1.07653546      -12.7110481       2.15356500E-11  -1.07653451    
  0.197920337      -1.07337213      -12.6384211      -9.30949345E-11  -1.07337093    
  0.198548660      -1.07020426      -12.5657797      -7.79000961E-11  -1.07020307    
  0.199176967      -1.06703174      -12.4931173      -1.93654065E-10  -1.06703055    
  0.199805290      -1.06385493      -12.4204378      -1.06736286E-11  -1.06385350    
  0.200433612      -1.06067324      -12.3477440      -1.89167459E-10  -1.06067216    
  0.201061934      -1.05748749      -12.2750368      -4.19078695E-11  -1.05748606    
  0.201690242      -1.05429721      -12.2023220      -2.03477513E-10  -1.05429614    
  0.202318564      -1.05110264      -12.1295862       1.76405869E-11  -1.05110121    
  0.202946886      -1.04790330      -12.0568457      -1.16570547E-11  -1.04790187    
  0.203575194      -1.04469991      -11.9841013       9.63436969E-12  -1.04469860    
  0.204203516      -1.04149199      -11.9113407      -9.75837952E-11  -1.04149067    
  0.204831839      -1.03827989      -11.8385820      -5.78812311E-11  -1.03827858    
  0.205460161      -1.03506362      -11.7658186      -1.33758352E-10  -1.03506231    
  0.206088468      -1.03184283      -11.6930523      -1.30906076E-11  -1.03184187    
  0.206716791      -1.02861822      -11.6202812      -8.27811708E-11  -1.02861691    
  0.207345113      -1.02538919      -11.5475149       2.84603036E-11  -1.02538812    
  0.207973436      -1.02215612      -11.4747467      -2.00529857E-10  -1.02215493    
  0.208601743      -1.01891911      -11.4019814      -1.16850427E-11  -1.01891744    
  0.209230065      -1.01567769      -11.3292217      -1.62255126E-10  -1.01567614    
  0.209858388      -1.01243222      -11.2564707      -7.81034334E-11  -1.01243079    
  0.210486710      -1.00918269      -11.1837225      -2.18485424E-10  -1.00918138    
  0.211115018      -1.00592935      -11.1109838      -1.31119299E-11  -1.00592792    
  0.211743340      -1.00267184      -11.0382547      -1.49177226E-10  -1.00267041    
  0.212371662     -0.999410152      -10.9655361       1.15775384E-11 -0.999409080    
  0.212999985     -0.996144831      -10.8928318      -2.12601617E-10 -0.996143579    
  0.213628292     -0.992875397      -10.8201418      -9.55660030E-12 -0.992874384    
  0.214256614     -0.989602268      -10.7474661      -1.55294708E-10 -0.989601254    
  0.214884937     -0.986325264      -10.6748037       2.06336379E-10 -0.986324191    
  0.215513259     -0.983044386      -10.6021595      -1.69879374E-10 -0.983043313    
  0.216141567     -0.979759932      -10.5295420       2.73360518E-11 -0.979758859    
  0.216769889     -0.976471424      -10.4569378      -9.45013720E-11 -0.976470470    
  0.217398211     -0.973179221      -10.3843565       2.05389577E-11 -0.973178387    
  0.218026534     -0.969883382      -10.3117962      -1.24178376E-10 -0.969882250    
  0.218654841     -0.966584027      -10.2392673       1.42688240E-11 -0.966582775    
