   0.00000000      -1.72810423      -27.1828175      -1.41397119E-03  -1.71828175    
  0.299199313     -0.520526886      -1.55828238      -2.89827585E-06 -0.522629023    
  0.598398626      0.954777420       9.19725609       1.13031638      0.955996275    
  0.897597909       1.77837622       6.62013483     -0.271496832       1.77929544    
   1.19679725       2.12963057       8.13508129       1.19358299E-06   2.13054872    
   1.49599659       1.90897584       13.0490675      -1.13179147       1.91019320    
   1.79519582      0.787653625       3.03347063      -4.43363488E-02  0.785549045    
   2.09439516     -0.350657612      -23.3408089       5.47422422E-03 -0.340839148    
   2.39359450      0.110897295      0.185410738       1.10443899E-07  0.108792067    
   2.69279385      0.741524935       8.61050797      -1.78742297E-07  0.742741346    
   2.99199319      0.753629446       3.77435088       5.42953610E-04  0.754545987    
   3.29119253      0.454440802       3.46630669     -0.274856776      0.455356538    
   3.59039164     -0.153724417       7.49123716       2.27544760E-07 -0.152511060    
   3.88959098      -1.35678792      -2.18093133       9.00030130E-08  -1.35889721    
   4.18879032      -2.30747533      -27.2316208      -3.07559958E-06  -2.29766178    
   4.48798990      -1.48609436      -2.07991099       2.38418579E-07  -1.48820472    
   4.78718901     -0.432801902       7.64937115       1.42134153E-08 -0.431588560    
   5.08638811      -1.28834369E-02   3.55020499      -5.40168695E-02  -1.19667351E-02
   5.38558769       5.04723825E-02   3.49752760       1.16301749E-07   5.13911843E-02
   5.68478680     -0.232401252       7.51035166       7.03747887E-08 -0.231181920    
   5.98398638      -1.11861467      -2.22560072       3.87282668E-08  -1.12071490    
